symbol	GSM2805414_Ad-LacZ.CEL
SEC14L1	9.82532907134219
SEC14L1P1	4.74312457005934
SEC14L2	4.63321174135031
SEC14L3	3.97131775791213
SEC14L4	3.46535063939054
SEC14L5	4.18886321578016
SEC16A	8.19348705933972
SEC16B	2.88170408475174
SEC1P	4.63321174135031
SEC22A	4.75297221816259
SEC22B	9.20882504254734
SEC22C	6.51143478988209
SEC23A	9.24222686128548
SEC23B	8.24670368438734
SEC23IP	7.20974770440875
SEC24A	7.21667047796594
SEC24B	9.9406692390519
SEC24B-AS1	3.74173351593308
SEC24C	8.92997507418151
SEC24D	2.88170408475174
SEC31A	10.7866437304829
SEC31B	5.34845643159295
SEC61A1	10.4495243068589
SEC61A2	4.689072800347
SEC61B	8.08745356237143
SEC61G	11.2961948098079
SEC62	8.01537171833998
SEC63	6.03874844664715
SECISBP2	8.12167931089189
SECISBP2L	6.97257503540837
SECTM1	9.04095331244064
SEH1L	5.96855269824395
SEL1L	7.65573095547072
SEL1L2	5.04031055352368
SEL1L3	6.92116030895614
SELE	4.18886321578016
SELENBP1	6.56593569541571
SELK	9.32585010868748
SELL	7.95850763928486
SELM	8.79032317181775
SELO	6.38969971762731
SELP	8.34758694753989
SELPLG	5.34453984500219
SELT	9.17649807524261
SEMA3A	2.80751536351294
SEMA3B	3.9607050298104
SEMA3C	3.50489737422031
SEMA3D	3.31171880034241
SEMA3E	2.3900334125817
SEMA3F	7.2263373159463
SEMA3G	6.06052794413709
SEMA4A	4.86116535379161
SEMA4B	5.5154549349024
SEMA4C	7.35406312201722
SEMA4D	4.48945487295662
SEMA4F	5.77458225079494
SEMA4G	4.88283456042472
SEMA5A	4.84605736296546
SEMA5B	6.28062655049547
SEMA6A	4.18886321578016
SEMA6B	6.79106164332134
SEMA6C	5.07659632050245
SEMA6D	5.57719405048152
SEMA7A	5.05479211440916
SEMG1	3.26732057569154
SEMG2	2.3900334125817
SENCR	8.12278776997357
SENP1	4.76693715815625
SENP2	7.67766487861781
SENP3	6.86718269783035
SENP3-EIF4A1	12.497039026526
SENP5	7.10578908785168
SENP6	5.31260674907596
SENP7	5.62013292138488
SENP8	5.1770938864237
SEP15	11.203802048896
SEPHS1	8.05930242641192
SEPHS2	9.97260970250706
SEPN1	8.95635358532435
SEPP1	2.66354708609492
SEPSECS	5.5154549349024
SEPSECS-AS1	5.44658807827379
SEPT1	3.89589989630613
SEPT10	9.49350469856042
SEPT11	7.60607266158883
SEPT12	5.60710032628528
SEPT2	10.2851042022854
SEPT3	5.77458225079494
SEPT4	5.19939444352561
SEPT5	4.46138834069295
SEPT5-GP1BB	4.45668744728542
SEPT6	6.51335861500563
SEPT7	5.36071536933088
SEPT7P2	3.67936889998882
SEPT7P9	3.34641404535109
SEPT8	7.7055786737091
SEPT9	5.00201450472528
SEPW1	12.1795147510361
SERAC1	4.15382834704564
SERBP1	10.0737964435073
SERF1A	8.02648044085804
SERF1B	8.02648044085804
SERF2	8.96215054969908
SERF2-C15ORF63	8.95048607963461
SERGEF	3.74173351593308
SERHL	4.25802935653126
SERHL2	4.57548750294698
SERINC1	11.0578172815022
SERINC2	4.44562054894078
SERINC3	9.25178046909992
SERINC5	7.30142511547443
SERP1	9.40746837963331
SERP2	2.95907781173063
SERPINA1	3.83588645250374
SERPINA10	3.66338070308954
SERPINA12	3.03337894032123
SERPINA2	2.95702656720714
SERPINA3	4.25802935653126
SERPINA4	3.97131775791213
SERPINA5	4.11794509479741
SERPINA6	4.63321174135031
SERPINA7	4.11794509479741
SERPINA9	6.20441910211997
SERPINB1	6.62456174699986
SERPINB10	3.03337894032123
SERPINB11	3.42576793345345
SERPINB12	3.89589989630613
SERPINB13	3.30686731052132
SERPINB2	5.94818564095007
SERPINB3	4.45429613657919
SERPINB4	3.63336864050113
SERPINB5	2.74474038106272
SERPINB6	3.75436146934352
SERPINB7	3.74173351593308
SERPINB8	6.55650576453493
SERPINB9	5.92462792363701
SERPINB9P1	5.38343770688919
SERPINC1	4.38982749811779
SERPIND1	2.59254649341595
SERPINE1	13.4996892330918
SERPINE2	8.17920921332256
SERPINF1	3.97131775791213
SERPINF2	3.74173351593308
SERPING1	4.63321174135031
SERPINH1	10.1366608022664
SERPINI1	5.23812423899609
SERPINI2	3.81930779870933
SERTAD1	9.10261149304697
SERTAD2	8.15948185770343
SERTAD3	7.40720170961806
SERTAD4	5.62404475248343
SERTAD4-AS1	7.16734014361047
SERTM1	2.88170408475174
SESN1	8.94761422887955
SESN2	8.60930011640044
SESN3	3.11064025994831
SESTD1	5.69327027861458
SET	10.4497454939894
SETBP1	2.66890295327797
SETD1A	5.1596019472039
SETD1B	8.39977876126441
SETD2	6.64013252566576
SETD3	6.87457239581824
SETD4	5.60710032628528
SETD5	6.55062718025281
SETD6	4.27923027261988
SETD7	6.5444257808057
SETD8	7.23407984272747
SETD9	5.20019563694237
SETDB1	6.57228777767263
SETDB2	3.6111210780507
SETMAR	5.27584495978125
SETP4	8.74059783147234
SETSIP	10.5610418048595
SETX	7.56789698321087
SEZ6	3.81492263420046
SEZ6L	3.95026615852093
SEZ6L2	5.34845643159295
SF1	4.689072800347
SF3A1	7.16294103949665
SF3A2	8.00465148310906
SF3A3	7.31054214990731
SF3B1	8.94761422887955
SF3B2	6.66770605375071
SF3B3	7.16389130830448
SF3B4	9.21369291374428
SF3B5	10.960539386546
SF3B6	6.72063418879279
SFI1	5.79579503994596
SFMBT1	4.24216719566476
SFMBT2	4.17562134413476
SFN	5.87611700545039
SFPQ	7.81212741581451
SFR1	6.54762348643026
SFRP1	4.74807679776368
SFRP2	3.34755021028356
SFRP4	3.35810493363723
SFRP5	4.18886321578016
SFSWAP	6.60606145928635
SFT2D1	5.41759135608184
SFT2D2	8.27493349611891
SFT2D3	4.48200122888143
SFTA1P	6.18472121074123
SFTA2	2.88170408475174
SFTA3	2.2622545976128
SFTPA1	4.21162350451214
SFTPA2	4.21162350451214
SFTPB	4.7945909665124
SFTPC	5.23812423899609
SFTPD	4.74312457005934
SFXN1	6.82962416014757
SFXN2	4.67029579444078
SFXN3	8.7968255842179
SFXN4	5.99774610219262
SFXN5	4.94404712601147
SGCA	3.97131775791213
SGCB	9.21512256578301
SGCD	3.38656629292233
SGCE	8.34315118842598
SGCG	4.3253588596564
SGCZ	2.73454767877389
SGIP1	5.77458225079494
SGK1	10.9828098247142
SGK2	3.93684658894302
SGK223	10.0818059320364
SGK3	5.92462792363701
SGK494	3.1563503444085
SGMS1	7.9928943216919
SGMS2	6.33525149332167
SGOL1	3.31896580059904
SGOL2	3.34641404535109
SGPL1	6.51951404040605
SGPP1	7.49740450610243
SGPP2	3.48895442376105
SGSH	9.48657163548622
SGSM1	3.34641404535109
SGSM2	5.45095545100829
SGSM3	7.31054214990731
SGTA	6.96280612264808
SGTB	5.34698104070287
SH2B1	5.71544479786499
SH2B2	4.89507984215023
SH2B3	9.9797713264106
SH2D1A	4.7120252545464
SH2D1B	3.46543710298495
SH2D2A	5.45095545100829
SH2D3A	3.64570414842625
SH2D3C	7.82490929087758
SH2D4A	4.51585802206809
SH2D4B	3.42576793345345
SH2D5	4.94257148167468
SH2D6	4.11794509479741
SH3BGR	4.84605736296546
SH3BGRL	11.0945713016163
SH3BGRL2	6.14449975333244
SH3BGRL3	11.5224551197765
SH3BP1	6.0256551744992
SH3BP2	5.31260674907596
SH3BP4	6.13924158399411
SH3BP5	9.08399714709142
SH3BP5-AS1	4.89507984215023
SH3BP5L	7.07405825058514
SH3D19	8.23284507222313
SH3D21	4.39079260185657
SH3GL1	9.58635610965332
SH3GL1P1	2.45682306176231
SH3GL1P2	4.32157967617967
SH3GL2	2.32541726541788
SH3GL3	4.45429613657919
SH3GLB1	10.9849468954577
SH3GLB2	5.51287267001857
SH3KBP1	9.20716288784128
SH3PXD2A	4.57548750294698
SH3PXD2A-AS1	3.66338070308954
SH3PXD2B	6.66806684799231
SH3RF1	7.39122605860377
SH3RF2	3.61931916680184
SH3RF3	6.59607385984916
SH3RF3-AS1	2.80751536351294
SH3TC1	7.42654966185926
SH3TC2	2.88170408475174
SH3YL1	5.74793509060947
SHANK1	4.04538510778212
SHANK2	3.26732057569154
SHANK2-AS2	3.34641404535109
SHANK2-AS3	4.25802935653126
SHANK3	6.45413626528475
SHARPIN	7.83757891587448
SHB	6.85368706255904
SHBG	6.08198353346665
SHC1	10.6472493254915
SHC1P1	4.84605736296546
SHC2	7.05248358493278
SHC3	4.45429613657919
SHC4	3.2285271526497
SHCBP1	3.81930779870933
SHCBP1L	4.51585802206809
SHD	4.04538510778212
SHE	8.26975854847247
SHF	5.19939444352561
SHFM1	10.1186066038508
SHH	5.04209080098078
SHISA2	7.51366624025001
SHISA3	8.6063764439281
SHISA4	6.33525149332167
SHISA5	10.2499930602429
SHISA6	2.2622545976128
SHISA7	5.34845643159295
SHISA8	4.51585802206809
SHISA9	3.18989649283616
SHKBP1	7.00834153193759
SHMT1	3.96422939123573
SHMT2	8.15351265446769
SHOC2	9.86996735046581
SHOX	4.04538510778212
SHOX2	2.73454767877389
SHPK	5.07659632050245
SHPRH	6.28062655049547
SHQ1	7.13288300110963
SHROOM1	4.94257148167468
SHROOM2	7.52153941793695
SHROOM3	5.38343770688919
SHROOM4	6.26189823341999
SI	2.32541726541788
SIAE	5.67809958027281
SIAH1	5.71514328977285
SIAH2	7.58302429165716
SIAH3	2.59254649341595
SIDT1	4.04538510778212
SIDT2	10.1100466836859
SIGIRR	6.68225750483265
SIGLEC1	4.86685138571087
SIGLEC10	3.72036355243163
SIGLEC11	4.35616274655522
SIGLEC15	5.9006791386137
SIGLEC16	3.11064025994831
SIGLEC17P	3.81930779870933
SIGLEC5	5.87632608262966
SIGLEC6	5.27584495978125
SIGLEC7	4.25802935653126
SIGLEC8	3.34641404535109
SIGLEC9	4.11794509479741
SIGLECL1	2.52361271094291
SIGMAR1	8.63700077138453
SIK1	6.03981970915757
SIK2	5.22978131893092
SIK3	5.45985353768062
SIKE1	4.98860652264438
SIL1	8.63931258921534
SIM1	3.03337894032123
SIM2	3.42576793345345
SIMC1	6.50370217880739
SIN3A	4.82480979981825
SIN3B	7.48978558069745
SIPA1	7.59799462794957
SIPA1L1	4.74312457005934
SIPA1L2	7.67766487861781
SIPA1L3	4.9052506452546
SIRPA	7.98721982413991
SIRPAP1	6.2619487465567
SIRPB1	3.34641404535109
SIRPB2	5.45095545100829
SIRPD	4.39079260185657
SIRPG	3.03518825498879
SIRT1	7.43247699290102
SIRT2	6.03822636704113
SIRT3	5.54665470893319
SIRT4	4.90680587097154
SIRT5	4.41103747856524
SIRT6	6.6355431860413
SIRT7	7.49778980233282
SIT1	4.89507984215023
SIVA1	7.79923128387073
SIX1	4.57548750294698
SIX2	3.70054261080509
SIX3	2.66287249773403
SIX3-AS1	4.51585802206809
SIX4	4.25264027673806
SIX5	5.57778054265557
SIX6	3.89589989630613
SKA1	2.3900334125817
SKA2	8.32012064171775
SKA3	4.63321174135031
SKAP1	4.04538510778212
SKAP2	7.66350280098128
SKI	6.54328384903188
SKIDA1	5.4851221991962
SKIL	5.77458225079494
SKIV2L	7.27372314171662
SKIV2L2	7.71933561703727
SKP1	10.5482812485887
SKP2	4.79542979977343
SLA	5.00832472411975
SLA2	4.8920181612089
SLAIN1	3.11064025994831
SLAIN2	5.27584495978125
SLAMF1	3.66338070308954
SLAMF6	5.23812423899609
SLAMF7	3.81930779870933
SLAMF8	3.52342131499757
SLAMF9	4.55327580872089
SLBP	10.1758516904131
SLC10A1	4.45429613657919
SLC10A2	2.95702656720714
SLC10A3	7.54490439129252
SLC10A4	2.32541726541788
SLC10A7	3.74173351593308
SLC11A1	5.49072177409315
SLC11A2	6.43866259588103
SLC12A1	2.79329030075612
SLC12A2	8.06470451092338
SLC12A3	4.11794509479741
SLC12A4	5.97136485736855
SLC12A5	2.88170408475174
SLC12A6	5.07659632050245
SLC12A7	9.81176357959406
SLC12A8	3.18867242522585
SLC12A9	5.5154549349024
SLC13A1	2.14096725647718
SLC13A2	3.13267311343799
SLC13A3	3.96529836585662
SLC13A4	4.3253588596564
SLC13A5	4.25802935653126
SLC14A1	2.32614400509725
SLC14A2	4.11794509479741
SLC15A1	3.69854284568279
SLC15A2	2.80751536351294
SLC15A3	8.66797096929684
SLC15A4	7.53715803579691
SLC16A1	8.4624704862338
SLC16A1-AS1	4.39079260185657
SLC16A10	2.2622545976128
SLC16A11	4.40460282017132
SLC16A14	3.89589989630613
SLC16A2	5.45095545100829
SLC16A3	8.81615880597398
SLC16A4	7.05248358493278
SLC16A5	5.87632608262966
SLC16A6	4.61831731045138
SLC16A7	5.74798423066086
SLC16A8	4.74312457005934
SLC16A9	4.51585802206809
SLC17A1	2.32541726541788
SLC17A2	3.18867242522585
SLC17A3	3.66338070308954
SLC17A4	3.89597046847078
SLC17A5	9.5452093700745
SLC17A6	3.34641404535109
SLC17A7	6.27763655624996
SLC17A8	1.91306898530677
SLC17A9	5.07659632050245
SLC18A1	2.59254649341595
SLC18A2	3.2285271526497
SLC18A3	4.89507984215023
SLC18B1	8.44187446114472
SLC19A1	5.23812423899609
SLC19A2	5.74798423066086
SLC19A3	3.11217357144934
SLC1A1	6.00691609014877
SLC1A2	3.23814059735348
SLC1A3	3.58675831133556
SLC1A4	5.77458225079494
SLC1A5	7.74646210824399
SLC1A6	2.59254649341595
SLC1A7	4.18886321578016
SLC20A1	7.65031379064458
SLC20A2	7.10582710869812
SLC22A1	3.42576793345345
SLC22A11	3.42576793345345
SLC22A12	4.689072800347
SLC22A13	4.18886321578016
SLC22A14	6.10312470804833
SLC22A15	4.04538510778212
SLC22A16	2.935013378147
SLC22A17	4.79601990835766
SLC22A18	5.69327027861458
SLC22A18AS	6.58108347517541
SLC22A2	4.51585802206809
SLC22A23	5.49527855814895
SLC22A24	3.74173351593308
SLC22A25	4.60855327217863
SLC22A3	4.04422217819248
SLC22A31	4.94257148167468
SLC22A4	7.9928943216919
SLC22A5	4.51310191904209
SLC22A6	3.72335089087855
SLC22A7	4.04538510778212
SLC22A8	4.51200217160344
SLC22A9	4.45429613657919
SLC23A1	3.74173351593308
SLC23A2	5.24210667912226
SLC23A3	5.27584495978125
SLC24A1	4.69689502728933
SLC24A2	4.23977000138452
SLC24A3	3.11243104411402
SLC24A4	3.26732057569154
SLC24A5	3.58446016061881
SLC25A1	7.97006117400218
SLC25A10	5.63639924212702
SLC25A11	7.35240421522719
SLC25A12	6.38175244372434
SLC25A13	7.71247354287641
SLC25A14	6.92177261412706
SLC25A15	5.69747040188738
SLC25A16	5.96635272070105
SLC25A17	7.2763982457336
SLC25A18	4.11794509479741
SLC25A19	6.35300966281664
SLC25A2	4.18886321578016
SLC25A20	6.58108347517541
SLC25A21	4.04538510778212
SLC25A21-AS1	2.95702656720714
SLC25A22	6.12396054995225
SLC25A23	5.83669521645099
SLC25A24	7.61697684893771
SLC25A25	6.80403068197876
SLC25A26	7.86258918267846
SLC25A27	2.88170408475174
SLC25A28	8.81615880597398
SLC25A29	5.63068766551956
SLC25A3	9.72450833305062
SLC25A30	5.46282524103724
SLC25A31	2.08139527620818
SLC25A32	9.27552446397459
SLC25A33	8.48680376682397
SLC25A34	4.34566484803978
SLC25A35	6.07529427472792
SLC25A36	7.31960193134482
SLC25A37	5.09048649728425
SLC25A38	7.59052887745201
SLC25A39	8.3739188568848
SLC25A3P1	3.11064025994831
SLC25A4	5.31130159855502
SLC25A40	5.91000265112115
SLC25A41	4.3253588596564
SLC25A42	3.27074336391297
SLC25A43	7.24547881628318
SLC25A44	7.88292725234637
SLC25A45	3.58401699818147
SLC25A46	8.60409763860961
SLC25A47	3.58446016061881
SLC25A48	5.03260142157341
SLC25A5	10.8271380192269
SLC25A5-AS1	3.95026615852093
SLC25A51	7.08331506579512
SLC25A53	2.55807960217943
SLC25A6	11.4937087110624
SLC26A1	3.50518532530405
SLC26A10	4.18886321578016
SLC26A11	8.99645153552422
SLC26A2	7.78621883392899
SLC26A3	2.34339963990058
SLC26A4	3.66338070308954
SLC26A4-AS1	2.59254649341595
SLC26A6	4.78531805280361
SLC26A7	2.73454767877389
SLC26A8	3.18867242522585
SLC26A9	3.81930779870933
SLC27A1	6.53515448189316
SLC27A2	3.2311059462556
SLC27A3	7.54490439129252
SLC27A4	6.08198353346665
SLC27A5	5.36340020539477
SLC27A6	2.4561018218042
SLC28A1	3.46273022915518
SLC28A2	3.54331418720044
SLC28A3	2.95493871301835
SLC29A1	8.03353665812073
SLC29A2	4.689072800347
SLC29A3	6.2619487465567
SLC29A4	5.69232586810562
SLC2A1	5.30518472101533
SLC2A1-AS1	4.3253588596564
SLC2A10	6.59607385984916
SLC2A11	4.689072800347
SLC2A12	4.95262579379374
SLC2A13	3.74173351593308
SLC2A14	6.97414290749548
SLC2A2	2.59254649341595
SLC2A3	6.99709170906074
SLC2A4	3.34641404535109
SLC2A4RG	5.12319262539086
SLC2A5	4.22344628615571
SLC2A6	7.45731707956121
SLC2A8	4.76632290078444
SLC2A9	5.21772345349258
SLC30A1	7.91732569810589
SLC30A10	2.80751536351294
SLC30A2	4.96558900215953
SLC30A3	7.45731707956121
SLC30A4	2.95702656720714
SLC30A5	7.18727514136415
SLC30A6	7.17734207465789
SLC30A7	8.96792431419373
SLC30A8	3.62253786608139
SLC30A9	7.11410398152365
SLC31A1	6.76476848345456
SLC31A2	6.65452473375195
SLC32A1	2.95702656720714
SLC33A1	8.2544336571638
SLC34A1	4.16379236533908
SLC34A2	3.11064025994831
SLC34A3	6.12265986416502
SLC35A1	9.40246260393927
SLC35A2	6.14449975333244
SLC35A3	6.80403068197876
SLC35A4	8.44187446114472
SLC35A5	8.54203446144351
SLC35B1	10.0831365342817
SLC35B2	8.88185493948481
SLC35B3	7.39616075183514
SLC35B4	5.74798423066086
SLC35C1	6.13099726812768
SLC35C2	6.76476848345456
SLC35D1	6.75143999486093
SLC35D2	5.99222600658323
SLC35D3	2.59254649341595
SLC35E1	6.98740152552971
SLC35E2	6.16576114616067
SLC35E2B	6.16576114616067
SLC35E3	6.74147917028253
SLC35E4	4.78285663472057
SLC35F1	5.07659632050245
SLC35F2	7.7261652066901
SLC35F3	2.9225939693611
SLC35F4	2.52361271094291
SLC35F5	5.92462792363701
SLC35F6	6.97423133349395
SLC35G1	3.50518532530405
SLC35G2	6.49083188894577
SLC35G3	4.35081047219059
SLC35G4P	6.03874844664715
SLC35G5	6.03874844664715
SLC36A1	5.97594223583179
SLC36A4	3.91440437004733
SLC37A1	4.61844957739559
SLC37A2	3.97131775791213
SLC37A3	7.67060121731455
SLC37A4	5.34527785616777
SLC38A1	7.98861560441116
SLC38A10	5.48356555846598
SLC38A11	3.03337894032123
SLC38A2	12.1369085417164
SLC38A3	4.74312457005934
SLC38A4	2.29383593151534
SLC38A5	5.54665470893319
SLC38A6	8.61376084257746
SLC38A7	7.33443626193286
SLC38A9	5.30982138966372
SLC39A1	7.06331124695602
SLC39A10	9.48732199336546
SLC39A11	5.23812423899609
SLC39A12	2.2622545976128
SLC39A13	8.3958155581616
SLC39A14	4.79542979977343
SLC39A2	4.63321174135031
SLC39A3	4.79542979977343
SLC39A4	5.92462792363701
SLC39A5	5.2079685047704
SLC39A6	7.79658943957517
SLC39A7	7.37279741137007
SLC39A8	3.73557652061779
SLC39A9	5.63348933521139
SLC3A1	3.904454653273
SLC3A2	9.11307073496405
SLC40A1	7.52483328083412
SLC41A1	7.04157404463975
SLC41A2	6.14449975333244
SLC41A3	7.39158090920659
SLC43A1	5.9006791386137
SLC43A2	6.0505062632777
SLC43A3	7.41988855196303
SLC44A1	6.92051029190644
SLC44A2	6.72922217622893
SLC44A3	4.94257148167468
SLC44A4	3.26820409670088
SLC44A5	5.24695865495245
SLC45A1	5.03325790723623
SLC45A2	4.30736879924138
SLC45A3	5.7107753468803
SLC45A4	4.50729471120574
SLC46A1	4.66114227084865
SLC46A2	3.66338070308954
SLC46A3	5.80069876480059
SLC47A1	5.23812423899609
SLC47A2	4.39079260185657
SLC48A1	6.76476848345456
SLC4A1	4.07194908359227
SLC4A10	2.3900334125817
SLC4A11	5.3468698427437
SLC4A1AP	8.11125842018842
SLC4A2	6.99709170906074
SLC4A3	4.84605736296546
SLC4A4	2.88170408475174
SLC4A5	4.48507707932364
SLC4A7	4.91263122895359
SLC4A8	4.90446220906119
SLC4A9	3.05403643578086
SLC50A1	7.08472578863552
SLC51A	3.11064025994831
SLC51B	3.18867242522585
SLC52A1	3.81930779870933
SLC52A2	7.28118792490582
SLC52A3	4.81727377408671
SLC5A1	4.07233332918287
SLC5A10	4.94257148167468
SLC5A11	4.3253588596564
SLC5A12	2.32541726541788
SLC5A2	5.77458225079494
SLC5A3	4.80902979928137
SLC5A4	3.50518532530405
SLC5A5	7.21667047796594
SLC5A6	7.39867724586768
SLC5A7	3.46045092713264
SLC5A8	4.689072800347
SLC5A9	3.83588645250374
SLC6A1	2.32541726541788
SLC6A10P	4.04538510778212
SLC6A10PB	7.85013824520798
SLC6A11	2.80751536351294
SLC6A12	3.97131775791213
SLC6A13	4.60501770601137
SLC6A14	2.4561018218042
SLC6A15	2.88396330954756
SLC6A16	3.5842830141968
SLC6A17	6.76131889790996
SLC6A18	5.45095545100829
SLC6A19	5.1596019472039
SLC6A2	2.96509653671279
SLC6A20	3.65635284173683
SLC6A3	6.62559529412833
SLC6A4	3.18867242522585
SLC6A5	3.65330876001163
SLC6A6	4.18886321578016
SLC6A7	4.18886321578016
SLC6A8	7.62012017961336
SLC6A9	3.81930779870933
SLC7A1	4.89507984215023
SLC7A10	3.11064025994831
SLC7A11	9.93773018743818
SLC7A11-AS1	2.88170408475174
SLC7A13	2.80751536351294
SLC7A14	3.8935593118576
SLC7A2	4.79542979977343
SLC7A3	4.04538510778212
SLC7A4	4.50935112111747
SLC7A5	6.69685944974102
SLC7A5P1	3.74134425089944
SLC7A5P2	5.43044092167454
SLC7A6	6.72440782070167
SLC7A6OS	7.20617074322637
SLC7A7	8.61376084257746
SLC7A8	5.72088661571006
SLC7A9	4.98860652264438
SLC8A1	3.42576793345345
SLC8A1-AS1	2.80751536351294
SLC8A2	4.63321174135031
SLC8A3	5.08845686597173
SLC8B1	6.23714151205782
SLC9A1	5.48356555846598
SLC9A2	3.26732057569154
SLC9A3	4.63321174135031
SLC9A3R1	6.29906563020297
SLC9A3R2	3.42576793345345
SLC9A5	5.03325790723623
SLC9A6	7.31960193134482
SLC9A7	5.08546240096574
SLC9A8	5.23812423899609
SLC9A9	6.2546181759104
SLC9B1	2.73454767877389
SLC9B2	6.07005071046721
SLC9C2	2.50402730012956
SLCO1A2	3.26732057569154
SLCO1B1	3.74173351593308
SLCO1B3	3.26732057569154
SLCO1C1	2.52432415761008
SLCO2A1	6.89168927893937
SLCO2B1	5.54665470893319
SLCO3A1	3.81492263420046
SLCO4A1	4.07233332918287
SLCO4A1-AS1	5.38343770688919
SLCO4C1	2.35772533899979
SLCO5A1	2.75033683626501
SLCO6A1	3.03337894032123
SLFN11	8.12278776997357
SLFN12	9.13119390937715
SLFN13	2.66287249773403
SLFN5	8.83587489237576
SLFNL1	3.97426173370352
SLFNL1-AS1	4.51585802206809
SLIRP	10.2345087787864
SLIT1	4.68973272738605
SLIT2	8.65729067837606
SLIT2-IT1	2.66287249773403
SLIT3	4.57548750294698
SLITRK1	2.66287249773403
SLITRK2	3.81930779870933
SLITRK3	3.42576793345345
SLITRK4	3.03741796960224
SLITRK5	3.20975630362452
SLITRK6	2.20053923674618
SLK	8.68624190007072
SLMAP	5.1770938864237
SLMO1	5.5154549349024
SLMO2	8.26088298057982
SLN	3.81930779870933
SLPI	5.03325790723623
SLTM	8.14334355821514
SLU7	7.86770435546611
SLURP1	4.74312457005934
SLX1A	7.52153941793695
SLX1A-SULT1A3	7.55228185479705
SLX1B	7.52153941793695
SLX1B-SULT1A4	7.58302429165716
SLX4	5.84010279055558
SLX4IP	3.50511404703613
SMA4	3.89589989630613
SMA5	3.03337894032123
SMAD1	9.31682960212931
SMAD1-AS2	2.73454767877389
SMAD2	7.46999520406214
SMAD3	6.77525723217005
SMAD4	2.88170408475174
SMAD5	7.19714028552497
SMAD5-AS1	4.25802935653126
SMAD6	5.32785779753897
SMAD7	6.65452473375195
SMAD9	6.33529785974304
SMAGP	5.9006791386137
SMAP1	8.95053323387569
SMAP2	5.45095545100829
SMARCA1	8.25347758719634
SMARCA2	5.82635089651153
SMARCA4	7.43247699290102
SMARCA5	9.63252675047308
SMARCAD1	8.63205815164801
SMARCAL1	8.53037601219296
SMARCB1	6.56503244947913
SMARCC1	7.2618934560349
SMARCC2	7.03058137831619
SMARCD1	6.53737299337785
SMARCD2	6.77797496176119
SMARCD3	4.63513162485881
SMARCE1	7.19675827005432
SMARCE1P2	4.74312457005934
SMC1A	3.9607050298104
SMC1B	2.73454767877389
SMC2	4.77791250899368
SMC3	7.65713957379052
SMC4	7.39867724586768
SMC5	6.28062655049547
SMC5-AS1	4.689072800347
SMC6	6.89510154702412
SMCHD1	6.37816288129923
SMCO3	6.66877478333816
SMCO4	6.59607385984916
SMCP	4.689072800347
SMCR5	2.88170408475174
SMCR8	6.69685944974102
SMDT1	9.18423622150575
SMEK1	6.82962416014757
SMEK2	6.16476782718224
SMEK3P	2.2622545976128
SMG1	4.47355107843913
SMG1P1	3.66338070308954
SMG1P2	6.76744449788803
SMG1P3	3.66338070308954
SMG1P5	5.77458225079494
SMG1P7	3.66338070308954
SMG5	7.30985372421815
SMG6	4.53400967024607
SMG7	5.73182028792623
SMG7-AS1	2.99520275376419
SMG8	8.56507247405343
SMG9	6.14449975333244
SMIM1	5.34845643159295
SMIM10	4.11794509479741
SMIM11	5.45095545100829
SMIM12	7.41905227072855
SMIM13	5.5154549349024
SMIM14	6.64013252566576
SMIM15	9.76610188068034
SMIM17	2.95702656720714
SMIM19	8.66085956771123
SMIM2	2.88227096536004
SMIM2-AS1	2.80751536351294
SMIM20	8.25617201589059
SMIM21	3.65107959238483
SMIM22	3.74173351593308
SMIM24	4.74312457005934
SMIM3	5.5154549349024
SMIM4	4.04538510778212
SMIM5	4.25802935653126
SMIM6	4.57548750294698
SMIM7	7.33622524251996
SMIM8	4.51585802206809
SMKR1	2.88170408475174
SMLR1	3.35412880275808
SMN1	8.23717280197925
SMN2	8.23717280197925
SMNDC1	9.84665350425813
SMO	5.1596019472039
SMOC1	4.31840667904165
SMOC2	4.565557434776
SMOX	5.63639924212702
SMPD1	6.86718269783035
SMPD2	5.57719405048152
SMPD3	3.81156521005073
SMPD4	6.58108347517541
SMPDL3A	4.73626744964509
SMPDL3B	4.46621777409598
SMPX	2.88170408475174
SMR3A	3.00093412723272
SMR3B	3.30686731052132
SMS	9.32585010868748
SMTN	7.13691144724351
SMTNL1	4.04538510778212
SMTNL2	3.74173351593308
SMU1	6.75143999486093
SMUG1	6.59607385984916
SMURF1	5.54665470893319
SMURF2	9.24968763793436
SMYD1	3.97819668801927
SMYD2	4.25802935653126
SMYD3	7.73972815260349
SMYD4	6.18472121074123
SMYD5	6.28062655049547
SNAI1	6.37055190175868
SNAI1P1	3.97819668801927
SNAI2	5.19939444352561
SNAI3	4.25802935653126
SNAI3-AS1	4.84525482096183
SNAP23	9.07944845332018
SNAP25	5.23812423899609
SNAP29	5.99417754353048
SNAP47	8.51073342731296
SNAP91	5.48356555846598
SNAPC1	9.84351633046021
SNAPC2	5.5154549349024
SNAPC3	5.84292103900414
SNAPC4	6.83552116120893
SNAPC5	8.28883022234964
SNAPIN	9.35918341230145
SNCA	9.0999847914467
SNCAIP	5.74798423066086
SNCB	4.63321174135031
SNCG	5.55946575416663
SND1	8.66441965023232
SND1-IT1	3.66338070308954
SNED1	4.38337377884278
SNF8	9.59570920289322
SNHG1	8.27957449848963
