probe_id	symbol	GSM2805414_Ad-LacZ.CEL
237813_at	PCBP2	3.74173351593308
237817_at	SSR3	5.92462792363701
237818_at	LARP6	3.34641404535109
237819_at	CREB3L2	3.97131775791213
237824_at	CTD-2520I13.1	2.88170408475174
237827_at	FAM205CP	4.11794509479741
237828_at	SRRM4	3.42576793345345
237829_at	AC079741.2	2.4561018218042
237831_x_at	MMAA	2.08139527620818
237833_s_at	SNCAIP	5.74798423066086
237834_at	SNCAIP	2.59254649341595
237838_at	BC036261	3.74173351593308
237838_at	GS1-18A18.2	3.74173351593308
237840_at	LINC01118	4.63321174135031
237842_at	MAP7D3	4.79542979977343
237844_at	LOC100506639	3.34641404535109
237844_at	ZNF131	3.34641404535109
237845_at	LOC101927552	4.11794509479741
237848_at	LOC100996671	3.74173351593308
237853_x_at	KRTAP10-12	5.87632608262966
237853_x_at	KRTAP10-7	5.87632608262966
237855_at	ZNF777	4.94257148167468
237856_at	RAP1GDS1	3.50518532530405
237860_at	RBMS3	4.25802935653126
237861_at	AK123826	3.42576793345345
237861_at	RP11-510M2.2	3.42576793345345
237862_at	RP11-218I7.2	3.18867242522585
237863_at	TMPO	2.66287249773403
237866_at	PID1	2.73454767877389
237867_s_at	PID1	3.97131775791213
237869_at	GGACT	2.95702656720714
237870_at	NQO2	4.18886321578016
237871_x_at	LOC100996902	3.66338070308954
237872_at	LOC102725454	5.66511497250041
237880_at	LOC100506457	4.689072800347
237882_at	AC008753.4	4.98860652264438
237883_at	LOC101927098	3.74173351593308
237884_x_at	TRPM7	2.88170408475174
237885_at	SOX21-AS1	2.66287249773403
237891_at	MDM2	2.52361271094291
237894_at	C3orf22	4.25802935653126
237896_at	NODAL	4.63321174135031
237897_at	IAH1	3.58446016061881
237899_at	LOC100506374	4.84605736296546
237900_at	KLHDC4	4.11794509479741
237905_at	KRT25	3.34641404535109
237909_at	ADAM6	3.26732057569154
237910_x_at	FAM92A1	2.80751536351294
237915_at	CAND1.11	3.42576793345345
237917_at	NBPF8	2.73454767877389
237919_at	RFFL	5.1596019472039
237920_at	SYCP2	2.2622545976128
237929_at	C17orf50	4.98860652264438
237939_at	EPHA5	2.73454767877389
237942_at	SNRK-AS1	2.88170408475174
237943_at	TMCC1	4.04538510778212
237954_x_at	ARHGEF40	3.50518532530405
237955_at	C5orf58	2.66287249773403
237956_s_at	C5orf58	2.52361271094291
237957_at	LOC643711	3.34641404535109
237960_at	CEP112	4.89507984215023
237967_at	HAL	2.73454767877389
237968_at	ATL2	4.3253588596564
237974_at	ABHD12B	2.59254649341595
237974_at	MIR4454	2.59254649341595
237975_at	RP11-123K19.2	3.50518532530405
237980_at	LINC00347	2.66287249773403
237981_at	CMYA5	2.88170408475174
237982_at	LOC101928327	3.26732057569154
237988_at	EIF1B	2.88170408475174
237989_at	IGFBP1	2.59254649341595
237990_x_at	CACTIN	3.58446016061881
237993_at	CHCHD5	4.98860652264438
237995_at	RIMBP2	2.73454767877389
238001_at	KCTD6	4.98860652264438
238002_at	GOLIM4	8.58774837369159
238003_at	HEPACAM	4.39079260185657
238003_at	HEPN1	4.39079260185657
238004_at	PGBD2	5.5154549349024
238005_s_at	SIN3A	6.22385166618304
238006_at	SIN3A	3.42576793345345
238007_at	ZNF271	6.08198353346665
238008_at	PRR18	3.50518532530405
238009_at	SOX5	4.74312457005934
238010_at	C1orf174	5.48356555846598
238011_at	RP11-473I1.9	4.45429613657919
238012_at	DPP7	5.57719405048152
238013_at	PLEKHA2	4.57548750294698
238014_at	TMEM194B	3.18867242522585
238015_at	C4orf46	6.20441910211997
238016_s_at	LOC100507507	3.66338070308954
238017_at	SDR16C5	2.95702656720714
238018_at	FAM150B	2.66287249773403
238019_at	PLIN5	4.57548750294698
238020_at	PSMC2	5.45095545100829
238021_s_at	CRNDE	7.56789698321087
238022_at	CRNDE	5.66511497250041
238024_at	AC100830.4	3.89589989630613
238025_at	MLKL	8.72021767234921
238026_at	RPL35A	7.08472578863552
238027_at	SPATA24	5.48356555846598
238028_at	C6orf132	3.18867242522585
238029_s_at	SLC16A14	3.89589989630613
238030_at	ZNF268	7.23593981176588
238031_at	LOC101928707	3.81930779870933
238033_at	HEXDC	4.04538510778212
238034_at	CANX	8.54975474764777
238035_at	SP3	6.4050091559937
238036_at	SHE	7.20693842974707
238037_at	LMLN	4.84605736296546
238039_at	SCAMP1-AS1	5.54665470893319
238041_at	TCF12	5.03325790723623
238043_at	ARID1B	4.63321174135031
238045_at	TMEM65	6.4050091559937
238046_x_at	PWWP2B	3.97131775791213
238047_at	ARHGAP36	2.59254649341595
238048_at	CLASP2	2.59254649341595
238049_at	GRAMD3	3.18867242522585
238050_at	ANTXR2	3.03337894032123
238051_x_at	PWWP2B	4.3253588596564
238053_at	DHRSX	4.98860652264438
238054_at	ADPRHL1	5.34845643159295
238055_at	LOC100505549	5.69327027861458
238056_at	SDHC	4.57548750294698
238057_at	USP45	4.18886321578016
238058_at	PRR34-AS1	7.45731707956121
238060_s_at	B4GALNT4	3.74173351593308
238061_at	LGI3	6.08198353346665
238062_at	GPIHBP1	3.50518532530405
238063_at	TMEM154	7.21667047796594
238065_at	TPM3	4.98860652264438
238066_at	RBP7	4.3253588596564
238067_at	TBC1D8B	5.1596019472039
238069_at	LOC101927365	5.74798423066086
238070_at	CHD1L	3.18867242522585
238071_at	LCN10	5.07659632050245
238072_at	CLK3	4.74312457005934
238073_at	ELAVL4	2.3900334125817
238074_at	WDR27	4.11794509479741
238075_at	CHEK1	6.47154887064934
238076_at	GATAD2B	6.28062655049547
238077_at	KCTD6	7.53715803579691
238078_at	SEC22A	3.18867242522585
238079_at	TPM3	2.4561018218042
238080_at	B4GALNT4	3.74173351593308
238081_at	WDFY3-AS2	3.66338070308954
238083_at	PARP10	4.57548750294698
238084_at	PCGF3	6.87948802340268
238085_at	LOC101928521	2.95702656720714
238086_at	CMIP	5.45095545100829
238086_at	LOC100129617	5.45095545100829
238087_at	RTCA	6.16475064620877
238089_at	MAN2C1	4.51585802206809
238090_at	HGSNAT	2.80751536351294
238091_at	LOC100506388	2.95702656720714
238092_at	LRFN4	6.80403068197876
238093_at	LOC100129722	5.27584495978125
238094_at	LOC101928728	5.1596019472039
238095_at	GATA5	3.03337894032123
238096_at	LOC284023	5.38343770688919
238097_at	GAS6-AS1	3.50518532530405
238100_at	AAK1	4.689072800347
238101_at	BEND4	3.34641404535109
238102_s_at	BTBD19	6.10312470804833
238103_at	LINC01207	2.88170408475174
238104_at	LINC00106	5.60710032628528
238105_x_at	WNT7B	6.03874844664715
238107_at	RP11-1275H24.2	3.66338070308954
238110_at	PPP6R2	4.11794509479741
238111_at	SDCCAG3	5.23812423899609
238112_at	LOC283177	4.63321174135031
238113_at	SMIM2-AS1	2.80751536351294
238114_at	PCMTD1	4.689072800347
238115_at	DNAJC18	5.38343770688919
238116_at	DYNLRB2	2.73454767877389
238117_at	PPOX	2.73454767877389
238118_s_at	PPOX	3.34641404535109
238120_at	RPH3AL	4.63321174135031
238121_at	GK5	3.81930779870933
238122_at	RBM12B	5.48356555846598
238123_at	GABRQ	4.25802935653126
238124_at	MYOM3	4.84605736296546
238125_at	ADAMTS16	4.689072800347
238126_at	APTR	3.50518532530405
238127_at	GAS6-AS1	5.80069876480059
238128_at	TMEM200C	3.03337894032123
238129_s_at	FZD2	5.11868952610534
238130_at	NFATC2IP	5.03325790723623
238131_at	PHC2	4.74312457005934
238132_at	WBSCR16	3.58446016061881
238135_at	AGTRAP	5.45095545100829
238136_at	SHISA7	5.34845643159295
238138_at	CANX	3.34641404535109
238139_at	LOC101928728	3.81930779870933
238140_at	ARV1	3.18867242522585
238141_s_at	LOC100996246	3.89589989630613
238143_at	LYPD8	4.89507984215023
238145_at	ZNF496	4.39079260185657
238147_at	TRIM46	6.51951404040605
238148_s_at	ZNF818P	6.71069938900086
238149_at	ZNF818P	5.41759135608184
238152_at	C11orf95	4.45429613657919
238153_at	RP11-1191J2.5	4.3253588596564
238154_at	CEP70	3.11064025994831
238155_at	RP11-140I16.3	3.26732057569154
238158_at	MEIG1	5.63639924212702
238160_at	ACOT12	2.59254649341595
238163_at	LOC102725343	3.81930779870933
238164_at	USP6NL	6.45519943668336
238164_at	USP6NL-IT1	6.45519943668336
238165_at	PDZRN3-AS1	3.58446016061881
238166_s_at	C17orf51	3.34641404535109
238167_at	C17orf51	4.25802935653126
238168_at	TM4SF1	2.88170408475174
238171_at	SLC25A30	5.57719405048152
238173_at	TCEA2	3.81930779870933
238174_at	FBXL17	3.50518532530405
238176_at	RAPGEF2	2.73454767877389
238177_at	SLC6A19	5.1596019472039
238179_at	LOC101930112	4.94257148167468
238179_at	SPG7	4.94257148167468
238180_at	LOC102724094	4.89507984215023
238187_at	C2orf57	6.03874844664715
238188_at	IBA57-AS1	4.04538510778212
238189_at	SIN3A	3.18867242522585
238190_at	TUFM	6.10312470804833
238191_at	SDHC	4.79542979977343
238192_at	ZNF268	4.45429613657919
238194_at	DGKK	4.63321174135031
238195_at	RP11-506E9.3	3.03337894032123
238196_at	LOC285095	2.95702656720714
238197_at	GATA5	2.95702656720714
238199_x_at	COX3	7.68469412356639
238199_x_at	LOC101929612	7.68469412356639
238205_at	DCAF12L1	8.58022927258136
238206_at	RXFP1	3.18867242522585
238207_at	SMIM4	4.18886321578016
238211_at	CASC16	4.39079260185657
238213_at	MIR5188	2.59254649341595
238214_at	LRRC69	3.11064025994831
238215_at	SLC6A18	5.45095545100829
238216_at	LOC100506258	3.11064025994831
238217_at	CTD-2561B21.11	3.03337894032123
238218_at	OOEP	5.85155487228707
238219_at	C12orf50	2.73454767877389
238220_at	KDM6A	2.66287249773403
238222_at	GKN2	4.3253588596564
238223_at	PXK	5.27584495978125
238225_at	MIR146A	3.66338070308954
238226_at	TMEM255B	6.81688417400792
238227_at	RP11-356B19.11	3.42576793345345
238229_at	TMEM67	3.50518532530405
238230_x_at	MAN2C1	6.0166351110202
238231_at	NFYC	2.73454767877389
238237_at	LOC100130964	2.52361271094291
238239_at	WDR27	3.34641404535109
238241_at	EPHA5-AS1	3.58446016061881
238242_at	LOC100293704	2.66287249773403
238242_at	MIR8072	2.66287249773403
238244_at	LINC00535	3.89589989630613
238245_at	ENPP7	5.80069876480059
238246_at	MTL5	3.50518532530405
238247_at	LOC101929655	4.3253588596564
238249_at	LOC101927499	3.66338070308954
238251_at	AC108056.1	2.59254649341595
238253_at	WDR72	3.97131775791213
238254_at	ZNF677	2.52361271094291
238258_at	WBSCR28	2.52361271094291
238259_at	ADSSL1	5.85155487228707
238262_at	SPDYA	2.20053923674618
238263_at	EPHA1-AS1	3.34641404535109
238266_at	RP11-433A10.3	4.63321174135031
238272_at	TPMT	2.66287249773403
238273_at	C7orf73	4.3253588596564
238273_at	LOC101930655	4.3253588596564
238273_at	SLC13A4	4.3253588596564
238275_at	HAP1	4.11794509479741
238278_at	LINC00415	3.26732057569154
238280_at	CYB5RL	3.18867242522585
238283_at	LINC00635	3.03337894032123
238284_at	RP11-161D15.1	2.80751536351294
238285_at	SOX5	4.63321174135031
238286_at	SPG7	2.80751536351294
238287_at	SLC7A13	2.80751536351294
238290_at	LOC101929464	5.60710032628528
238291_at	UFL1	2.80751536351294
238295_at	TEFM	4.3253588596564
238296_at	GLIPR1L1	3.34641404535109
238298_at	LINC00845	3.03337894032123
238300_s_at	DAZAP2	3.18867242522585
238308_at	RP11-343H5.6	2.88170408475174
238312_s_at	B4GALT3	3.58446016061881
238315_s_at	ZNF567	4.39079260185657
238316_at	ZNF567	3.42576793345345
238319_at	LOC644090	3.58446016061881
238319_at	RP13-452N2.1	3.58446016061881
238320_at	MIR612	7.50574986062699
238320_at	NEAT1	7.50574986062699
238321_at	CD37	4.25802935653126
238322_s_at	TEAD2	6.14449975333244
238323_at	TEAD2	5.27584495978125
238324_at	GATAD2A	4.79542979977343
238325_s_at	ODF3B	4.25802935653126
238326_at	ODF3B	4.45429613657919
238327_at	ODF3B	5.82635089651153
238328_at	MPRIP	4.79542979977343
238331_at	SPRN	5.45095545100829
238332_at	ANKRD29	2.95702656720714
238333_s_at	PAOX	5.72088661571006
238334_at	PAOX	5.03325790723623
238335_at	DNAJC21	4.45429613657919
238336_s_at	DNAJC21	4.25802935653126
238337_s_at	DNAJC21	9.24256017919444
238338_at	DCAF8	4.51585802206809
238339_x_at	LRIG1	4.79542979977343
238340_at	DCAF8	4.98860652264438
238343_x_at	RP11-1217F2.1	2.08139527620818
238345_at	SLC38A10	3.74173351593308
238346_s_at	TGS1	6.95119410593022
238347_at	SLC38A10	6.08198353346665
238349_at	UBN2	4.57548750294698
238350_at	UBN2	4.18886321578016
238353_at	RASL11A	4.689072800347
238356_at	DOCK11	2.59254649341595
238360_s_at	LINC00672	4.3253588596564
238364_x_at	GLI4	2.73454767877389
238365_s_at	C1orf228	3.26732057569154
238366_at	C1orf228	4.04538510778212
238367_s_at	C1orf228	4.04538510778212
238369_s_at	LOC101927067	4.3253588596564
238373_at	H1FNT	4.689072800347
238374_at	H1FNT	4.57548750294698
238376_at	LOC100505564	2.73454767877389
238378_at	GPRIN3	2.2622545976128
238380_s_at	LINC00226	3.42576793345345
238383_at	C6orf58	5.19939444352561
238385_at	C6orf58	2.88170408475174
238387_s_at	LINC00226	3.42576793345345
238396_at	RPS23P6	5.57719405048152
238400_at	ENDOV	4.39079260185657
238401_at	ENDOV	5.85155487228707
238402_s_at	ENDOV	6.47154887064934
238404_x_at	SEZ6L2	6.28062655049547
238406_x_at	SEZ6L2	6.0166351110202
238409_x_at	OXR1	3.81930779870933
238411_x_at	NREP	2.2622545976128
238412_at	LOC101060405	6.31727201109934
238412_at	RRN3P3	6.31727201109934
238413_at	RRN3P3	3.81930779870933
238416_x_at	ZC3H18	4.18886321578016
238417_at	PGM2L1	7.18727514136415
238418_at	SLC35B4	4.89507984215023
238419_at	PHLDB2	6.14449975333244
238420_at	TAOK1	6.14449975333244
238421_at	RC3H2	4.74312457005934
238422_at	LBX2-AS1	5.85155487228707
238423_at	SYTL3	6.45519943668336
238424_at	ADAL	5.60710032628528
238425_at	PSMB2	5.97136485736855
238426_at	TMEM130	3.11064025994831
238427_at	GRPEL2	3.66338070308954
238428_at	KCNJ15	2.32541726541788
238429_at	TMEM71	5.03325790723623
238430_x_at	SLFN5	9.9954028675973
238432_at	DLGAP1-AS1	5.87632608262966
238433_at	SNX5	3.66338070308954
238434_at	SMCR8	6.69685944974102
238435_at	CA5B	5.48356555846598
238435_at	CA5BP1	5.48356555846598
238436_s_at	ZNF805	4.79542979977343
238437_at	ZNF805	3.42576793345345
238438_at	CNOT6L	3.97131775791213
238439_at	ANKRD22	2.88170408475174
238440_at	CLYBL	4.74312457005934
238441_at	PRKAA2	2.73454767877389
238443_at	TFAM	2.88170408475174
238444_at	ZNF618	8.47873818951549
238445_x_at	MGAT5B	4.79542979977343
238446_at	NAIP	4.39079260185657
238447_at	RBMS3	8.12278776997357
238448_at	MRPL19	3.11064025994831
238449_at	LOC440354	5.77458225079494
238449_at	SMG1P5	5.77458225079494
238450_at	PFKFB2	3.50518532530405
238451_at	MPP7	2.32541726541788
238452_at	FCRLB	5.11868952610534
238453_at	FGFBP3	2.73454767877389
238454_at	ZNF540	2.66287249773403
238455_at	PLXDC2	3.74173351593308
238456_at	LOC100289230	3.11064025994831
238457_at	DGKE	2.95702656720714
238458_at	MICU3	6.35300966281664
238459_x_at	SPATA6	2.3900334125817
238460_at	FAM83A	2.80751536351294
238461_at	EIF4E3	4.25802935653126
238462_at	UBASH3B	3.50518532530405
238463_at	LOC100506834	3.26732057569154
238464_at	ANKRD36	2.73454767877389
238465_at	SETD9	6.58108347517541
238467_at	DYNLL2	5.11868952610534
238468_at	TNRC6B	6.81688417400792
238469_at	OGFRL1	5.54665470893319
238470_at	SYS1	5.60710032628528
238472_at	FBXO9	3.89589989630613
238473_at	KMT2E-AS1	3.58446016061881
238474_at	NUP43	3.81930779870933
238475_at	ALG10	4.84605736296546
238475_at	ALG10B	4.84605736296546
238476_at	CREBRF	6.24302595586331
238477_at	KIF1C	8.14334355821514
238478_at	BNC2	6.92768586455395
238479_at	DCUN1D5	3.58446016061881
238480_at	TTC39C	2.80751536351294
238481_at	MGP	2.80751536351294
238482_at	KLF7	5.82635089651153
238483_at	SSBP2	3.26732057569154
238484_s_at	SSBP2	2.32541726541788
238485_at	IQCH-AS1	3.50518532530405
238486_at	FRS2	5.19939444352561
238487_at	GNL1	4.51585802206809
238488_at	IPO11	8.77722975937312
238488_at	LRRC70	8.77722975937312
238489_at	PRKAA2	5.23812423899609
238490_at	KIAA2026	6.55062718025281
238491_at	TAF1A-AS1	3.11064025994831
238493_at	ZNF506	5.03325790723623
238494_at	TRAF3IP1	6.03874844664715
238495_at	LRRC57	5.5154549349024
238496_at	WHSC1L1	6.35300966281664
238497_at	TMEM136	5.23812423899609
238498_at	RP3-406A7.7	2.80751536351294
238499_at	SLC45A3	5.1596019472039
238500_at	EMP2	4.51585802206809
238503_at	CNIH3	3.26732057569154
238504_at	C6orf57	6.85477151161761
238505_at	ADPRH	5.45095545100829
238506_at	LRRC58	3.03337894032123
238508_at	DBF4B	5.19939444352561
238509_at	CUL1	4.3253588596564
238510_at	LOC101928852	7.75983645211588
238510_at	ZNF720	7.75983645211588
238511_at	UBL7-AS1	4.89507984215023
238512_at	WNT2B	2.88170408475174
238513_at	PRRG4	2.95702656720714
238514_at	TMEM25	4.689072800347
238515_at	NUDT16	6.03874844664715
238516_at	BMPR2	6.35300966281664
238517_at	KLF7	5.38343770688919
238518_x_at	GLYCTK	5.41759135608184
238519_at	DDI2	6.24302595586331
238519_at	RSC1A1	6.24302595586331
238520_at	TRERF1	3.11064025994831
238521_at	FGF12	3.03337894032123
238522_at	PPP3CB-AS1	4.51585802206809
238523_at	KLHL36	5.9006791386137
238524_at	DENND2D	2.66287249773403
238525_at	DDX56	4.74312457005934
238526_at	RAB3IP	2.80751536351294
238527_at	CLUHP3	5.5154549349024
238528_at	UBR1	6.76476848345456
238529_at	RP11-196G18.23	3.18867242522585
238530_at	NNT	4.89507984215023
238532_at	DPF3	3.50518532530405
238533_at	EPHA7	2.3900334125817
238534_at	LRRFIP1	3.97131775791213
238535_at	CEP152	2.80751536351294
238537_at	CA8	2.20053923674618
238538_at	ANKRD11	8.0913942766043
238539_at	HPS3	6.16475064620877
238540_at	LOC101928623	4.79542979977343
238540_at	LOC401320	4.79542979977343
238541_at	C21orf58	4.04538510778212
238542_at	ULBP2	8.72021767234921
238543_x_at	MDGA1	5.07659632050245
238545_at	BRD7	3.58446016061881
238546_at	SLC8A1	3.50518532530405
238547_at	HEXIM2	5.31260674907596
238549_at	CBFA2T2	5.80069876480059
238550_at	RUFY2	3.18867242522585
238551_at	FUT11	6.20441910211997
238553_at	AGAP6	2.52361271094291
238553_at	AGAP9	2.52361271094291
238553_at	BMS1P5	2.52361271094291
238554_at	CYB5B	5.23812423899609
238556_at	CAMK2G	3.18867242522585
238557_at	CHKB-AS1	5.19939444352561
238559_at	RP11-568N6.1	3.03337894032123
238560_at	CALCOCO2	4.74312457005934
238561_s_at	UTP23	4.3253588596564
238562_at	UTP23	3.66338070308954
238564_at	FAM171B	3.11064025994831
238565_at	RP11-350F4.2	4.04538510778212
238566_at	ZNF334	2.59254649341595
238567_at	SGPP2	4.45429613657919
238568_s_at	NPC1	4.94257148167468
238569_at	GABBR1	5.03325790723623
238571_at	HOXA13	4.3253588596564
238572_at	STK16	5.23812423899609
238573_at	OTUD7B	4.51585802206809
238574_at	SLC25A51	7.14712582213035
238575_at	OSBPL6	2.80751536351294
238576_at	MOCOS	2.95702656720714
238577_s_at	TSHZ2	2.95702656720714
238578_at	TMEM182	2.59254649341595
238579_at	C9orf85	4.79542979977343
238581_at	GBP5	4.63321174135031
238582_at	C21orf2	4.689072800347
238583_at	MSRB3	7.16734014361047
238584_at	IQCA1	2.52361271094291
238585_at	GTDC1	6.85477151161761
238587_at	UBASH3B	5.1596019472039
238590_x_at	TMEM107	7.20693842974707
238593_at	C11orf80	2.3900334125817
238594_x_at	DUSP8	6.77797496176119
238594_x_at	LOC101927562	6.77797496176119
238596_at	FRA10AC1	4.689072800347
238597_at	ANKRD13C	5.94818564095007
238599_at	IRAK1BP1	5.92462792363701
238600_at	JAKMIP1	3.26732057569154
238601_at	PHKB	6.96280612264808
238602_at	DIS3L2	5.23812423899609
238603_at	LINC00925	3.81930779870933
238605_at	NOL4	2.4561018218042
238606_at	ZNF747	4.3253588596564
238607_at	ZNF296	4.04538510778212
238609_at	FAM200A	5.27584495978125
238612_at	BRD4	5.74798423066086
238613_at	ZAK	5.57719405048152
238614_x_at	ZNF430	4.94257148167468
238615_at	ERLIN2	4.57548750294698
238616_at	QDPR	5.97136485736855
238617_at	KIF26B	4.63321174135031
238618_at	NF2	4.45429613657919
238619_at	RP11-138A9.1	4.45429613657919
238620_at	RP11-846E15.4	2.73454767877389
238621_at	FMN1	4.45429613657919
238622_at	RAP2B	6.12396054995225
238623_at	RP3-428L16.2	6.53515448189316
238624_at	LOC102724517	5.99417754353048
238624_at	NLK	5.99417754353048
238625_at	C1orf168	2.1402587154349
238626_at	ANKS6	2.73454767877389
238627_at	TRAPPC2L	5.60710032628528
238628_s_at	TRAPPC2L	6.42193400204054
238630_at	OPA3	5.94818564095007
238632_at	RP11-44F21.5	2.4561018218042
238633_at	EPC1	3.42576793345345
238635_at	C5orf28	2.66287249773403
238636_at	CACNA1C	3.26732057569154
238637_at	NUP37	5.41759135608184
238638_at	SLC37A2	3.97131775791213
238639_x_at	LOC102724312	5.41759135608184
238640_at	SMIM12	4.79542979977343
238641_at	TMEM51-AS1	3.89589989630613
238642_at	ANKRD13D	4.89507984215023
238644_at	MYSM1	4.18886321578016
238647_at	C14orf28	6.66877478333816
238649_at	PITPNC1	2.95702656720714
238650_x_at	WDR89	6.86718269783035
238653_at	LRIG2	6.65452473375195
238654_at	VSIG10L	5.41759135608184
238655_at	ACAD10	4.51585802206809
238656_at	RAD50	3.89589989630613
238657_at	UBXN10	4.39079260185657
238659_at	KIAA0141	2.73454767877389
238660_at	WDFY3	4.57548750294698
238661_at	MIR124-2HG	3.03337894032123
238662_at	DPH6	5.85155487228707
238663_x_at	GRIA4	2.2622545976128
238664_s_at	MGC12916	2.80751536351294
238665_at	ZNF865	5.34845643159295
238668_at	NCKAP1L	2.52361271094291
238669_at	PTGS1	7.91134541381573
238670_at	RAD18	3.34641404535109
238671_at	EPHA4	3.89589989630613
238673_at	SAMD12	4.51585802206809
238675_x_at	BTF3L4	5.74798423066086
238677_at	WDR36	6.10312470804833
238678_at	LINC01000	5.23812423899609
238679_at	LOC102723954	4.89507984215023
238679_at	MESDC2	4.89507984215023
238680_at	METTL12	3.50518532530405
238680_at	SNORA57	3.50518532530405
238681_at	GDPD1	6.61091008669909
238682_at	CCDC96	5.23812423899609
238683_at	ZNF524	4.04538510778212
238684_at	SETDB2	4.18886321578016
238685_at	STXBP5-AS1	3.18867242522585
238686_at	FBXO3	5.63639924212702
238687_x_at	ZNF770	2.73454767877389
238688_at	TPM1	6.43866259588103
238689_at	GPR110	3.26732057569154
238690_at	RP11-212P7.2	4.3253588596564
238691_at	SCARNA13	3.66338070308954
238691_at	SNHG10	3.66338070308954
238692_at	BTBD11	2.95702656720714
238693_at	PHC3	5.66511497250041
238694_at	DGKE	5.07659632050245
238695_s_at	RAB39B	2.1402587154349
238697_at	LINC00086	3.03337894032123
238698_at	CASK	3.74173351593308
238699_s_at	CASK	5.11868952610534
238700_at	PIAS2	6.12396054995225
238701_x_at	COLCA1	9.80693981069487
238702_at	SPTSSB	2.59254649341595
238703_at	FAM207A	5.41759135608184
238704_at	RP11-498C9.15	3.26732057569154
238706_at	PAPD4	3.50518532530405
238708_at	ZNF582-AS1	5.45095545100829
238709_at	ELP2	5.92462792363701
238710_at	TMEM86A	4.3253588596564
238711_s_at	ZNF148	5.80069876480059
238715_at	LOC646014	5.41759135608184
238716_at	LOC100506990	5.87632608262966
238717_at	LOC441528	8.1279542399328
238719_at	PPP2CA	6.31727201109934
238720_at	LOC101927057	7.87493358321585
238720_at	OMG	7.87493358321585
238721_at	MDH1B	4.74312457005934
238722_x_at	NAPEPLD	5.41759135608184
238723_at	ATXN3	3.66338070308954
238725_at	IRF1	8.04844452203476
238727_at	LOC440934	2.59254649341595
238728_at	MRPS23	4.689072800347
238729_x_at	SAV1	5.48356555846598
238730_at	ARHGEF11	5.07659632050245
238731_at	SETDB2	3.03337894032123
238732_at	COL24A1	2.4561018218042
238733_at	MDM2	8.51468339758259
238736_at	REV3L	5.5154549349024
238737_at	TCEANC2	6.86718269783035
238739_at	IPMK	5.31260674907596
238740_at	PTGES3L	3.42576793345345
238741_at	FAM83A	5.27584495978125
238742_x_at	LOC102724362	5.1596019472039
238744_at	DPH6	2.59254649341595
238746_at	PXMP4	5.11868952610534
238747_at	CACNA1E	3.03337894032123
238748_at	RAD18	2.66287249773403
238750_at	CCL28	2.88170408475174
238752_at	GPLD1	2.4561018218042
238753_at	NCS1	7.07405825058514
238754_at	RP11-435O5.5	4.25802935653126
238755_at	RASSF10	3.18867242522585
238756_at	GAS2L3	7.9928943216919
238757_at	DBF4B	3.26732057569154
238758_at	RP11-326I11.3	4.25802935653126
238759_at	CCDC88A	3.97131775791213
238760_at	YARS	5.19939444352561
238761_at	ELK4	7.4490844807658
238762_at	MTHFD2L	7.52153941793695
238763_at	RBM20	2.52361271094291
238764_at	CSAD	5.48356555846598
238765_at	ATP6V1G1	7.3286051743746
238768_at	C2orf68	6.35300966281664
238770_at	KIAA1456	2.95702656720714
238772_at	ZNF207	2.88170408475174
238773_at	METTL15	6.96280612264808
238775_at	ITFG1	5.38343770688919
238776_x_at	OBSL1	4.3253588596564
238777_x_at	ATMIN	4.51585802206809
238778_at	MPP7	2.3900334125817
238779_at	DCP2	3.74173351593308
238780_s_at	KCNJ5	4.04538510778212
238781_at	SREK1	4.74312457005934
238782_at	WDR13	5.34845643159295
238783_at	TMEM161B	4.79542979977343
238784_at	DPY19L2	3.26732057569154
238786_at	ANK3	3.50518532530405
238787_at	DENND1B	3.89589989630613
238788_at	LOC494150	4.11794509479741
238789_at	KANK1	6.47154887064934
238790_at	LOC374443	2.66287249773403
238791_at	ZNF100	3.11064025994831
238792_at	PCNX	4.3253588596564
238793_at	TIGD7	3.11064025994831
238794_at	SFR1	6.31727201109934
238795_at	FAM208B	6.06052794413709
238797_at	TRIM11	4.39079260185657
238798_at	TAPT1	4.57548750294698
238799_at	ATP5S	2.66287249773403
238800_s_at	ZCCHC6	4.39079260185657
238801_at	RBM33	3.58446016061881
238802_at	TYSND1	4.3253588596564
238803_at	HECTD2	2.52361271094291
238804_at	AC024560.2	4.18886321578016
238805_at	C11orf52	3.97131775791213
238805_at	HSPB2	3.97131775791213
238805_at	HSPB2-C11orf52	3.97131775791213
238807_at	ANKRD46	4.89507984215023
238807_at	GAPDHP62	4.89507984215023
238808_at	HOXA13	2.59254649341595
238809_at	C5orf51	2.95702656720714
238810_at	RFX3	3.66338070308954
238811_at	ATP11B	5.31260674907596
238813_at	APEX2	6.03874844664715
238814_at	SLC35C2	5.11868952610534
238815_at	LRRTM1	4.3253588596564
238816_at	PSEN1	5.31260674907596
238817_at	RIMBP2	3.42576793345345
238818_at	KIAA1429	5.19939444352561
238819_at	ZNF347	5.23812423899609
238820_at	TMEM229B	5.23812423899609
238821_at	CSTF2	4.689072800347
238823_at	FMNL3	5.99417754353048
238824_at	RPS29	5.27584495978125
238825_at	ACRC	4.57548750294698
238826_x_at	WDR12	3.97131775791213
238827_at	SH3RF2	5.69327027861458
238828_at	KIAA1919	4.74312457005934
238830_at	SOS2	4.04538510778212
